route_id,route_label,analysis_family,modality,dataset,task_type,tool_family,kg_anchor,needs_preprocessing,uses_spatial_map,uses_glm,uses_connectivity,uses_prediction,uses_diffusion,uses_eeg_meg,uses_clinical,uses_evidence,uses_review,uses_memory,ood_novelty,constraint_load,evidence_strength,review_load,memory_reuse,benchmark_score,runtime_cost,kg_spatial_prior,kg_task_prior,kg_tool_prior,kg_evidence_prior,kg_graph_prior,runtime_prior,memory_prior,embedding_x,embedding_y
route_diffusion_tractography_16,Neurodesk runtime + sMRI + tractography + preprocessing,Diffusion / tractography,sMRI,Neurodesk runtime,tractography,preprocessing,LimbicB,0.8917362655211076,0.6703815256960173,0.06552582948486864,0.5017771810493218,0.27293837580264424,0.9504059990771805,0.0,0.47323782561343697,0.320603140227692,0.457134333225675,0.3957332028757836,0.17348818381217632,0.7969510749976406,0.44775081988914334,0.4731907403944737,0.42334057501835465,0.628388554388311,0.8127576533948202,0.6703815256960173,0.22081274071780288,0.5672040320947925,0.2951724469341096,0.5017771810493218,0.7218445986566816,0.4101664871544241,16.362895965576172,6.633060932159424
route_diffusion_tractography_17,OpenNeuro derivatives + dMRI + tractography + preprocessing,Diffusion / tractography,dMRI,OpenNeuro derivatives,tractography,preprocessing,LimbicB,0.8009200848656327,0.6364503049036875,0.03692571131072297,0.4172780797428524,0.17186413521329028,0.9737438372842987,0.0,0.3699695538494218,0.22017854228275635,0.4882534804103279,0.23828998900409054,0.10773595273211431,0.7611563012577853,0.32309789733737987,0.5734211101819016,0.2873498078797623,0.5541729153603767,0.9190288920592781,0.6364503049036875,0.13904160826025558,0.5435473277815721,0.20271366974705932,0.4172780797428524,0.816228600212468,0.2784076656895708,16.363420486450195,6.486504077911377
route_eeg_meg_analysis_00,benchmark cases + MEG + source localization + review,EEG / MEG analysis,MEG,benchmark cases,source localization,review,columbia card task,0.6794653103317783,0.31633415817520916,0.22012425028279703,0.3730567922550323,0.25071864461851096,0.07771699159007135,1.0,0.29656735872214546,0.3827289870567756,0.4758504358143923,0.2651473274559534,0.11468390556938829,0.8143626487113808,0.31672132119578855,0.6128195338460977,0.2930942345516515,0.5140498426807742,0.5441343227937252,0.31633415817520916,0.20283652272957461,0.5119095770213167,0.3523703839642048,0.3730567922550323,0.4832688073889567,0.2839733294784076,11.596476554870605,5.68243408203125
route_eeg_meg_analysis_01,clinical cohort + EEG + event-related response + signal processing,EEG / MEG analysis,EEG,clinical cohort,event-related response,signal processing,Fixed-Set Intertemporal Choice,0.7298925889619104,0.16698091042608315,0.1535846596636522,0.279380183021967,0.3900874704266554,0.013439135593410442,1.0,0.18489600280279456,0.37291953883447454,0.49364609264577014,0.36710575210518287,0.05474242085894136,0.7892268150750998,0.36966795404946623,0.43358854381542145,0.2987353446868982,0.4328741308801346,0.39885124731345906,0.16698091042608315,0.3155887595919012,0.5250453773959111,0.3433390350111231,0.279380183021967,0.3542367362991055,0.2894388918751257,10.997512817382812,5.835761070251465
route_eeg_meg_analysis_02,OpenNeuro + EEG + time frequency + signal processing,EEG / MEG analysis,EEG,OpenNeuro,time frequency,signal processing,exp7,0.6629934736000447,0.3461922563636204,0.21728995368059678,0.36608558411075537,0.341670916785631,0.0,1.0,0.23432531411144275,0.3459343383025077,0.44443498491848543,0.2499142693904226,0.17240741297590706,0.7580487895168597,0.3400073713762237,0.48202507995142024,0.322185419698338,0.3918335758849858,0.5173272020142523,0.3461922563636204,0.2764187752533282,0.5076188287400546,0.3184943386479766,0.36608558411075537,0.45946026463408496,0.31215921555431236,11.116819381713867,5.83460807800293
route_eeg_meg_analysis_03,benchmark cases + EEG + event-related response + mne,EEG / MEG analysis,EEG,benchmark cases,event-related response,mne,Route Learning / Decision-Point Navigation,0.7422990500591031,0.21029950391026464,0.33025725563688324,0.38638894814210983,0.27924689059918867,0.0,1.0,0.2709919390247853,0.3443550419885241,0.4697032144931998,0.26988630841677463,0.19167065092144234,0.7487672949885447,0.4864561135637213,0.44266861809988844,0.34511326409972487,0.3848812595178926,0.6681115621805578,0.21029950391026464,0.26718488942665475,0.5282771360938813,0.3170403143452156,0.38638894814210983,0.5933782603531333,0.33437356010593566,11.266718864440918,5.204250812530518
route_eeg_meg_analysis_04,OpenNeuro + iEEG + event-related response + mne,EEG / MEG analysis,iEEG,OpenNeuro,event-related response,mne,multi-step sequential decision task,0.8315971444618343,0.17772800562176072,0.17749966554330068,0.20932998726801497,0.25892483483940887,0.0,0.9773192885206283,0.20551001297146038,0.32491607984988874,0.4014843029825208,0.284382519731698,0.1985367530683052,0.6245029329430138,0.3424621114553564,0.4728188346838833,0.3320039582525842,0.38813514387265863,0.5404816710049698,0.17772800562176072,0.20947549882884745,0.5515383941623474,0.2991432781020725,0.20932998726801497,0.480024732167427,0.32167220747012587,11.645718574523926,5.433337688446045
route_eeg_meg_analysis_05,OpenNeuro + iEEG + time frequency + review,EEG / MEG analysis,iEEG,OpenNeuro,time frequency,review,Two-Step Task (Daw),0.756452850947289,0.23950415323837046,0.22406221538567264,0.2839785851989887,0.14900163610650613,0.03872247664566242,1.0,0.23998482589958314,0.41402012049118114,0.5292022107364726,0.17900162878210113,0.049230055320961995,0.8505735312249103,0.4422253713284353,0.45200444664190365,0.2232538466046176,0.4085581090071614,0.5176224335568552,0.23950415323837046,0.18127092507646453,0.5319640592842567,0.38117946055845026,0.2839785851989887,0.45972247230877233,0.21630632972414335,12.0610933303833,6.009737491607666
route_eeg_meg_analysis_06,clinical cohort + MEG + source localization + review,EEG / MEG analysis,MEG,clinical cohort,source localization,review,multi-step sequential decision task,0.671324672747301,0.3095469174472968,0.15559269709375056,0.29535437316256086,0.2908912631189204,0.05285956468592949,0.9780936916284706,0.2528676361125491,0.29634861068934104,0.5635796802698363,0.29224673815460467,0.02828941430480794,0.7502637679756622,0.39638085967836467,0.5311617128269679,0.4188960576726258,0.539200742356922,0.514945080241276,0.3095469174472968,0.2353369945551279,0.5097890225687169,0.272841820889754,0.29535437316256086,0.45734460109282754,0.40586028034513005,11.423060417175293,5.53122615814209
route_eeg_meg_analysis_07,benchmark cases + iEEG + source localization + mne,EEG / MEG analysis,iEEG,benchmark cases,source localization,mne,exp4,0.7662144438878139,0.25981636887051185,0.37572638607023756,0.3063423817736249,0.11393859525767919,0.0,1.0,0.16835900598146775,0.29363150053664805,0.4262336724651733,0.2722177562402648,0.08925276927120156,0.6921998883159493,0.401199280242183,0.4649235657809048,0.2675449251782349,0.3603226465231665,0.498908976798479,0.25981636887051185,0.30397034797391326,0.5345068563514014,0.2703402357468564,0.3063423817736249,0.4431022563971699,0.2592190982676111,11.626641273498535,5.799417972564697
route_eeg_meg_analysis_08,clinical cohort + MEG + time frequency + statistics,EEG / MEG analysis,MEG,clinical cohort,time frequency,statistics,go/no-go task,0.7966521265128673,0.22548794053666346,0.2155863836963226,0.22740838926010984,0.33516806364200835,0.07156827184667972,1.0,0.13591987410546535,0.2820124480496908,0.5134856990255373,0.3613528708681156,0.1192800035990251,0.8310757307123204,0.31049548927759985,0.48768983482029116,0.30007461373161504,0.477501288992775,0.4506273766210803,0.22548794053666346,0.2711578337645909,0.5424355674317778,0.2596428228918379,0.22740838926010984,0.4002213162337846,0.2907364837239636,11.870779037475586,5.624256134033203
route_eeg_meg_analysis_09,benchmark cases + EEG + source localization + signal processing,EEG / MEG analysis,EEG,benchmark cases,source localization,signal processing,balloon analogue risk task,0.6753322153254024,0.16190292136810958,0.22278640745014527,0.2574697261026906,0.09589607063113764,0.052557928541648605,1.0,0.21901794514249023,0.48737387902619783,0.4590287763591779,0.20102704608016192,0.10657486778652255,0.682395497616992,0.30048905968735157,0.525113582138137,0.2639771165962036,0.42068668519193486,0.6584814159546508,0.16190292136810958,0.1802387703050995,0.5108329472207835,0.44871469550099474,0.2574697261026906,0.5848253183926249,0.25576231760615964,11.141263008117676,5.886618614196777
route_eeg_meg_analysis_10,benchmark cases + MEG + event-related response + mne,EEG / MEG analysis,MEG,benchmark cases,event-related response,mne,associative recognition,0.7814731015120727,0.3446780184289642,0.19872951091161453,0.42060841811848565,0.1881588915824499,0.0,0.9103912365105673,0.2276547537199587,0.3836987581420362,0.5443310477996369,0.2068837100172012,0.10034479078394123,0.726651324010729,0.3019910038489818,0.4226903355194236,0.30394297574461715,0.3374157749717146,0.5571853048035925,0.3446780184289642,0.16077624788693048,0.538481583641499,0.3532632314391204,0.42060841811848565,0.49485993892938385,0.2944844647858921,11.689245223999023,5.076676845550537
route_eeg_meg_analysis_11,clinical cohort + EEG + event-related response + signal processing,EEG / MEG analysis,EEG,clinical cohort,event-related response,signal processing,Unidimensional Threshold Rule,0.6842912679558524,0.1600200266954116,0.3216363467135531,0.2127718158277262,0.35125065337075817,0.039010709391388634,0.9763386370614828,0.17479000515809157,0.417762077295899,0.5624273277882351,0.18928841342736194,0.08058156161777202,0.8183555447115912,0.3718259184017448,0.62999746215015,0.2629406107843626,0.4852489285440182,0.4686896819537917,0.1600200266954116,0.28416897851622913,0.5131666905854068,0.38462460007138793,0.2127718158277262,0.41626321690275536,0.25475806719208216,10.893061637878418,5.620913505554199
route_eeg_meg_analysis_12,clinical cohort + MEG + time frequency + mne,EEG / MEG analysis,MEG,clinical cohort,time frequency,mne,Four-Armed Bandit,0.7025278472012635,0.10648214309581208,0.19182533861812417,0.29093700962763414,0.37451214831651636,0.0,0.9991781566307638,0.2885735266743308,0.45310759440211634,0.44589007506316825,0.31756606308321245,0.1336754982239638,0.7307447032404725,0.3550410387294201,0.5018638021256884,0.24045839867836039,0.5288892490389965,0.45993468357656897,0.10648214309581208,0.30298800474169557,0.5179171365938108,0.41716646090588905,0.29093700962763414,0.40848753092373175,0.2329754871439028,11.836435317993164,5.390986919403076
route_eeg_meg_analysis_13,clinical cohort + MEG + time frequency + mne,EEG / MEG analysis,MEG,clinical cohort,time frequency,mne,Four-Armed Bandit,0.743951798224809,0.20024611741420695,0.18528236943197632,0.3307303527696877,0.29829879855865554,0.018649732630088896,1.0,0.2137667528182145,0.36524746590250157,0.34805752229348563,0.29963573282443107,0.10995645637685314,0.7229876784836428,0.4255002572167511,0.544949199671773,0.11693437428663561,0.45259241113737847,0.45542344021269393,0.20024611741420695,0.24132984256560666,0.5287076604165087,0.33627552172557296,0.3307303527696877,0.40448090405059534,0.1132954513671893,12.017533302307129,5.428067207336426
route_eeg_meg_analysis_14,benchmark cases + iEEG + source localization + signal processing,EEG / MEG analysis,iEEG,benchmark cases,source localization,signal processing,choice task,0.7548476449126255,0.23368281769594118,0.2228028522943146,0.34189568601457226,0.3336676058751196,0.0,1.0,0.1894515993571653,0.36801076545905,0.5253074815724845,0.29635791799586986,0.038992628835757215,0.7043749649064059,0.3199484913224721,0.49667399672681606,0.37455196114071787,0.3660322565623833,0.5803355977998284,0.23368281769594118,0.2699439326747801,0.5315459192099908,0.338819632463662,0.34189568601457226,0.5154206975846267,0.36289614372831563,11.465792655944824,6.132722854614258
route_eeg_meg_analysis_15,benchmark cases + EEG + event-related response + mne,EEG / MEG analysis,EEG,benchmark cases,event-related response,mne,Fixed-Set Intertemporal Choice,0.7803099117397692,0.34869067788579455,0.23170754231880525,0.35570235089639773,0.2866305228202789,0.11655233412733902,0.8765126919284132,0.3333370575127536,0.3330329996735264,0.43175340407163487,0.1869840116902833,0.0,0.7251768349087584,0.3053259348813449,0.5321213086649452,0.20430293925906762,0.543054856670368,0.5676756998089338,0.34869067788579455,0.23188996831683117,0.5381785843708301,0.30661635239638396,0.35570235089639773,0.5041769043750505,0.1979451624914107,11.336335182189941,5.26965856552124
route_eeg_meg_analysis_16,benchmark cases + MEG + time frequency + mne,EEG / MEG analysis,MEG,benchmark cases,time frequency,mne,exp5,0.67654433429966,0.21461655288103418,0.20039327696814319,0.2884713757861657,0.15805828820268886,0.0,0.9419431105030898,0.26039234202903505,0.4712023718882675,0.49062647511736257,0.22964720397655977,0.0,0.6580429199358789,0.2403629838440801,0.5471879501210545,0.2502704922471397,0.4540690168430761,0.5095690781347442,0.21461655288103418,0.16212226873055488,0.5111486920578764,0.4338259351191555,0.2884713757861657,0.4525699452446077,0.24248223463807397,11.984315872192383,5.4097514152526855
route_eeg_meg_analysis_17,clinical cohort + iEEG + time frequency + statistics,EEG / MEG analysis,iEEG,clinical cohort,time frequency,statistics,Four-Armed Bandit,0.7054785144123705,0.22783790295017092,0.14758764576353356,0.35684736872875666,0.18332838265557455,0.0,0.9098019072378444,0.15844922157763403,0.38060813201363924,0.6169931263100835,0.18530053943354757,0.16185047851490963,0.7663219577087041,0.27836853319362137,0.4820145292482458,0.28486041608139884,0.40510437704446245,0.675489446791316,0.22783790295017092,0.14831641943531837,0.5186857558116205,0.350417758134556,0.35684736872875666,0.5999308730951273,0.27599574217139283,11.960065841674805,5.88114070892334
route_clinical_analysis_00,clinical cohort + sMRI + group comparison + statistics,Clinical analysis,sMRI,clinical cohort,group comparison,statistics,columbia card task,0.4123249471160201,0.45971768624939985,0.3570443229652337,0.3099277838035788,0.5771261459651442,0.19503927566268855,0.0,1.0,0.798089758057002,0.7637516784915601,0.46588820112740803,0.058463946474415995,0.8923021560466239,0.5472171521783546,0.7118323730778943,0.4128573990828255,0.547746461829376,0.4915434159748102,0.45971768624939985,0.46690688202311653,0.44232219141328183,0.7347841527423353,0.3099277838035788,0.43656058893401556,0.4000095409474338,11.768965721130371,8.370169639587402
route_clinical_analysis_01,clinical cohort + sMRI + outcome model + review,Clinical analysis,sMRI,clinical cohort,outcome model,review,Two-Step Task (Daw),0.4558510893925665,0.4041886364709826,0.25320735803654565,0.42261748758893203,0.47136662141617913,0.08170989221147486,0.04741431910539638,1.0,0.7866002588484127,0.7215914303634915,0.35337432896386706,0.12219739652589057,0.9692128006364454,0.5407805878706656,0.844441530769448,0.4420775819740436,0.6045635209841206,0.5419984480051049,0.4041886364709826,0.381345258803248,0.45366031497562015,0.7242060168169097,0.42261748758893203,0.48137184625529933,0.4283204104405862,11.02259635925293,7.9776387214660645
route_clinical_analysis_02,scholarly metadata + fMRI + outcome model + metadata,Clinical analysis,fMRI,scholarly metadata,outcome model,metadata,Contextual Bandit,0.5267783022835419,0.4256101798934875,0.2500955360675902,0.3066737080710012,0.5360676213718635,0.08581295640537642,0.0,0.9387638316363778,0.7444032196680792,0.8275670177240639,0.4422575689915676,0.22708515521925418,0.8664058572366236,0.5949851411196848,0.7683797075981996,0.2797161769811198,0.5356536291540774,0.5063165249358373,0.4256101798934875,0.43368969400911866,0.47213614264214615,0.685356106303283,0.3066737080710012,0.4496812145772708,0.2710115885009056,11.133813858032227,8.07041072845459
route_clinical_analysis_03,clinical cohort + PET + group comparison + statistics,Clinical analysis,PET,clinical cohort,group comparison,statistics,exp,0.4751245884027417,0.43288684546903883,0.3663880068058709,0.29966322838184195,0.5304800801572264,0.15829875700425955,0.08882107549007179,0.9565770069000585,0.6238728544263339,0.7487122377291853,0.4420235865919332,0.23360480760866598,0.78995539368682,0.5744491058699848,0.7230526025718006,0.36116521330000645,0.5706097782365083,0.4666431045019672,0.43288684546903883,0.4291692586330035,0.4586808681840244,0.5743863796405904,0.29966322838184195,0.4144455645273376,0.3499259829162824,11.432353973388672,8.42902946472168
route_clinical_analysis_04,OpenNeuro + fMRI + group comparison + review,Clinical analysis,fMRI,OpenNeuro,group comparison,review,gambling task,0.5367429108750824,0.5147888832700599,0.2626926229556998,0.35403322700225714,0.5022143894030517,0.22317039668014435,0.08584096939427004,0.9478152442975265,0.6257482142719125,0.6502210259185625,0.41248907807285484,0.16138184019296167,0.9023271927430818,0.5638199960319913,0.5120296823365585,0.35603431499597776,0.47674476543409994,0.5158722428519853,0.5147888832700599,0.40630173542247405,0.4747318232504435,0.5761129832980226,0.35403322700225714,0.45816805359410073,0.344954754885001,11.578729629516602,8.131175994873047
route_clinical_analysis_05,clinical cohort + PET + biomarker analysis + review,Clinical analysis,PET,clinical cohort,biomarker analysis,review,n-back,0.42468662132819085,0.4383079557492895,0.2913509292506192,0.2642992943114049,0.5120536829186649,0.08994676230088841,0.17723054603314398,0.9989890372427721,0.7121576407200942,0.6837466822345805,0.40469090375418726,0.1389251279785716,0.9300843435767696,0.653731317433327,0.7655808003842861,0.3062019492553669,0.5493030012482703,0.6078460849635507,0.4383079557492895,0.41426192556253866,0.4455422835768478,0.6556682921598406,0.2642992943114049,0.5398539299049876,0.2966731404861576,10.738699913024902,8.298534393310547
route_clinical_analysis_06,OpenNeuro + sMRI + outcome model + metadata,Clinical analysis,sMRI,OpenNeuro,outcome model,metadata,two-step task,0.5207109750495265,0.48469946596545327,0.2740392251980588,0.45295784348027346,0.5755432961946477,0.1855540561114797,0.08887810144173841,0.9080700161999462,0.5632404657734557,0.7264535824628758,0.42546891295788974,0.13440010894184617,0.8238405534687544,0.5062922389335871,0.7286897068189039,0.25535168442113587,0.658429496836611,0.5749232108170037,0.48469946596545327,0.46562632411351496,0.47055566474370675,0.5185634375776412,0.45295784348027346,0.510613726782109,0.24740530336229016,11.031740188598633,8.33122730255127
route_clinical_analysis_07,clinical cohort + fMRI + outcome model + metadata,Clinical analysis,fMRI,clinical cohort,outcome model,metadata,Weather Prediction Task (Cards),0.4114647756838308,0.39334177591616865,0.07563767421979245,0.2613322059973763,0.5384966979772702,0.2129074717072759,0.13975400995715576,1.0,0.6638857942090107,0.7429591519781134,0.49409400009515814,0.08078300222501056,0.870275474992604,0.5097454482870675,0.8552129201435652,0.43429649300982276,0.6488984706262508,0.4220941577309574,0.39334177591616865,0.4356548667741284,0.4420981253814017,0.6112254366014546,0.2613322059973763,0.37487975242064303,0.42078146398700766,11.14725112915039,8.353005409240723
route_clinical_analysis_08,scholarly metadata + sMRI + outcome model + metadata,Clinical analysis,sMRI,scholarly metadata,outcome model,metadata,multi-step sequential decision task,0.4377723215752195,0.483796933610437,0.27433540851661026,0.35554708289589043,0.5656906657864578,0.13095004880557656,0.09272953114992055,0.9713618182897612,0.7029024630721485,0.6823548084770085,0.41916787581255155,0.12449370174914631,0.8034683780980736,0.6588967863494247,0.6812217766670193,0.3941454629468682,0.6273099304328822,0.392357826334069,0.483796933610437,0.457655344153976,0.4489509772616193,0.6471472482573578,0.35554708289589043,0.34846965328094076,0.3818799082931323,10.927191734313965,8.066792488098145
route_clinical_analysis_09,OpenNeuro + fMRI + outcome model + machine learning,Clinical analysis,fMRI,OpenNeuro,outcome model,machine learning,Associative Recognition (Intact vs Rearranged),0.3966533272543417,0.3731654021673708,0.3481062191934173,0.28443214889627666,0.5750698876991496,0.12201695048890976,0.11984635747278126,0.9511751915210372,0.6482764096446176,0.7378199765915057,0.4029297329681786,0.1202878346858128,0.8293666776440837,0.6108961425295766,0.7724214578383599,0.333206635759808,0.5499941784901223,0.5352678971849735,0.3731654021673708,0.46524332693672504,0.4382398916017166,0.5968542104377458,0.28443214889627666,0.4753941581520831,0.32283745842273354,11.107397079467773,8.820173263549805
route_clinical_analysis_10,scholarly metadata + sMRI + outcome model + machine learning,Clinical analysis,sMRI,scholarly metadata,outcome model,machine learning,four-armed bandit task,0.474530543884031,0.28317978386322035,0.3080510524498003,0.25407628434892254,0.6400047189502641,0.13349092162901954,0.04946017260517409,0.9857975431549415,0.6608264687758907,0.663606137913486,0.3965769193427219,0.06197961094972501,0.8853585259509099,0.6504187369456178,0.8779961979184272,0.3959234664011366,0.6176757008929753,0.5769447807657383,0.28317978386322035,0.517776936453675,0.45852612554425914,0.6084087811768681,0.25407628434892254,0.5124091689316914,0.38360258141737535,10.936097145080566,8.668569564819336
route_clinical_analysis_11,scholarly metadata + PET + group comparison + metadata,Clinical analysis,PET,scholarly metadata,group comparison,metadata,columbia card task,0.5203726305001757,0.44233886721215254,0.3167990948212257,0.3116454815748396,0.5696390482278353,0.16302087078760877,0.04914212814269075,0.8632636672401265,0.6063408902284729,0.5683077582561029,0.40441734197985657,0.15029486522996038,0.7910876572683947,0.644730930863316,0.8063457755064893,0.3562303662910619,0.7083983096200246,0.6216582603460761,0.44233886721215254,0.4608496664830319,0.4704675293816798,0.5582450755717389,0.3116454815748396,0.552121109615852,0.34514470518920526,11.303353309631348,8.225567817687988
route_clinical_analysis_12,OpenNeuro + fMRI + outcome model + machine learning,Clinical analysis,fMRI,OpenNeuro,outcome model,machine learning,go/no-go task,0.47719078547553706,0.5107390886470216,0.2532540932627031,0.2614957918403736,0.4962663127138033,0.10093134573144907,0.09359673727835477,0.905631429065371,0.5820277204956685,0.7375393387889565,0.3953874235126628,0.1748920614083752,0.7771980685910802,0.5490495376995915,0.7138975275719176,0.3521147629592112,0.5618915288424811,0.5606589507229177,0.5107390886470216,0.4014896194571386,0.45921909180068793,0.5358604607558658,0.2614957918403736,0.4979450314339421,0.341157176800099,10.979900360107422,8.886962890625
route_clinical_analysis_13,scholarly metadata + PET + group comparison + statistics,Clinical analysis,PET,scholarly metadata,group comparison,statistics,Iowa Gambling Task (IGT),0.4508799812445127,0.49601905421321757,0.26934465370609173,0.37295559584776355,0.5799038091748052,0.16001240087564148,0.1027128716906118,1.0,0.7160004499653885,0.7614592907750244,0.42443091025770696,0.20698671907092353,0.9076932820733301,0.6814118629553627,0.7482705770313652,0.2151159471429281,0.6869623668519025,0.5070103207216453,0.49601905421321757,0.4691540684962996,0.45236539115567137,0.6592062843555158,0.37295559584776355,0.4502974040877164,0.20842167648750912,11.613677024841309,8.58027458190918
route_clinical_analysis_14,clinical cohort + PET + outcome model + statistics,Clinical analysis,PET,clinical cohort,outcome model,statistics,associative recognition,0.5865136099144601,0.4823495215929171,0.19803377364813451,0.33550069551397615,0.5240819029366186,0.27459091683350995,0.03157472099433366,0.8539430822841136,0.654281496682315,0.6773782222792682,0.372921927231586,0.010819454525166722,0.927742607827834,0.7087674346097694,0.6259118097411478,0.4261295396824871,0.5630334043109868,0.652685342681446,0.4823495215929171,0.4239930021116333,0.48769659122613634,0.6023829655014378,0.33550069551397615,0.5796775794962814,0.41286866102243913,10.708474159240723,8.48495864868164
route_clinical_analysis_15,clinical cohort + fMRI + group comparison + review,Clinical analysis,fMRI,clinical cohort,group comparison,review,multi-step sequential decision task,0.5218498147827346,0.484191849298732,0.26149036156113775,0.3461641013137834,0.5168047684275678,0.033748282135665414,0.23205349256108146,0.9772770984517831,0.610414089956604,0.7220169341245736,0.2986239292395089,0.06201738786707019,0.8675229644955302,0.5662180825740636,0.7546728027115986,0.4229662513531919,0.5691882467462226,0.5320319007287413,0.484191849298732,0.4181056511270378,0.470852321073385,0.5619951833521863,0.3461641013137834,0.4725201322312609,0.409803812202249,11.641798973083496,7.92746639251709
route_clinical_analysis_16,OpenNeuro + clinical + group comparison + review,Clinical analysis,clinical,OpenNeuro,group comparison,review,exp0,0.38872662034400746,0.5191534183956059,0.3295808420747119,0.301072767433481,0.4629195225061775,0.1575393506685456,0.05014321161751541,1.0,0.6422437773462425,0.6471976034123154,0.4601586633382256,0.19689977940137277,0.8614356898684598,0.675531809124101,0.7306043461130179,0.3299051450642486,0.6080470681374368,0.451078806126958,0.5191534183956059,0.3745113826363416,0.43617506394433336,0.5913000950423054,0.301072767433481,0.40062224995508633,0.3196387080055029,11.80463981628418,8.257787704467773
route_clinical_analysis_17,OpenNeuro + PET + outcome model + machine learning,Clinical analysis,PET,OpenNeuro,outcome model,machine learning,Weather Prediction Task (Cards),0.4331734582262348,0.5494683956277606,0.3974772332274535,0.28317343696161823,0.6546784531343669,0.14718636125590723,0.12473774405774768,1.0,0.6689831087030137,0.8569868432718238,0.41581751042541665,0.07215669904179642,0.9848556133434219,0.5732158729217173,0.7302212584623694,0.15554126257214856,0.6650640834774671,0.5531991945292034,0.5494683956277606,0.5296482881909592,0.44775301947878143,0.6159184249200313,0.28317343696161823,0.4913197050611462,0.15070091798787777,10.73633861541748,8.795135498046875
route_evidence_synthesis_00,NeuroSynth + behavior + claim grounding + rag,Evidence synthesis,behavior,NeuroSynth,claim grounding,rag,SomMotA,0.047009879812127585,0.6609450723810109,0.2016504122224107,0.07700292306182506,0.11868941003141703,0.02542304887626603,0.0,0.27348640967060067,0.9881107563440796,0.5967866910754197,0.4782286582704162,0.07370712966322521,0.34791817024672017,0.9277749068863503,0.8149960549753396,0.4515296204517055,0.7144821421602316,0.3896536344300402,0.6609450723810109,0.16313931692002787,0.3471612799325654,0.9097324174206682,0.07700292306182506,0.34606794557446646,0.4374783075277316,-4.603135585784912,5.590414047241211
route_evidence_synthesis_01,scholarly metadata + fMRI + meta-analysis + metadata,Evidence synthesis,fMRI,scholarly metadata,meta-analysis,metadata,SomMotA,0.029100018991904553,0.6091550371333593,0.30201360193112425,0.058077545971093165,0.0,0.06516731319543322,0.07183498698933,0.274054716143186,0.9604288348146535,0.6764395076024391,0.4571051957122812,0.1544458639524405,0.3688076572157911,1.0,0.6896608498367025,0.47787055854791793,0.7140171362115426,0.3522696593321311,0.6091550371333593,0.24433519464000927,0.3424959407974363,0.8842462649523058,0.058077545971093165,0.312865649185099,0.46299953248191217,-4.1062235832214355,4.849926948547363
route_evidence_synthesis_02,NeuroSynth + fMRI + claim grounding + nimare,Evidence synthesis,fMRI,NeuroSynth,claim grounding,nimare,ContB,0.04651328344385075,0.6280419207756345,0.26846116077816873,0.16996780582726667,0.0,0.0,0.015539403233786764,0.27958491428333954,1.0,0.6900798109534518,0.39319336067100225,0.1523919327686155,0.39503404039646317,0.9034206635323447,0.8695915571813144,0.5711786496608324,0.7464717910674682,0.3866307664253483,0.6280419207756345,0.21719058198900537,0.34703192155873214,0.9206785895000231,0.16996780582726667,0.3433832080853456,0.5534039354929151,-4.354040145874023,5.690740585327148
route_evidence_synthesis_03,NeuroSynth + fMRI + evidence retrieval + nimare,Evidence synthesis,fMRI,NeuroSynth,evidence retrieval,nimare,DefaultB,0.12915037212417352,0.5332265497501278,0.1595095356143733,0.19272620566609383,0.14586588169658446,0.03319717799538132,0.014694322741884255,0.26080147865243475,0.9552695071517675,0.7500114634991161,0.4928272529640684,0.13288385389264362,0.4744481423856672,1.0,0.7328253444911513,0.5984483850234279,0.624019493133153,0.38315214490014704,0.5332265497501278,0.12904648394002985,0.3685580544362208,0.8794961824368716,0.19272620566609383,0.3402936965338406,0.5798250541367437,-4.028425216674805,5.795653343200684
route_evidence_synthesis_04,scholarly metadata + literature + claim grounding + metadata,Evidence synthesis,literature,scholarly metadata,claim grounding,metadata,SomMotB,0.10797634107915162,0.6622247057643699,0.29058776097950906,0.0,0.08261246785666099,0.0,0.0,0.285623496105499,0.9807714319685958,0.702625489348105,0.6546290124938056,0.1505167032749563,0.4969854224459407,0.9417777138677721,0.658207322226932,0.4808619773741785,0.6653812706257979,0.2790361163645442,0.6622247057643699,0.23509145510315438,0.36304243169217143,0.9029752586067648,0.0,0.24782382864875668,0.4658978602680492,-4.416037559509277,5.103846549987793
route_evidence_synthesis_05,NeuroSynth + fMRI + claim grounding + rag,Evidence synthesis,fMRI,NeuroSynth,claim grounding,rag,SalVentAttnB,0.0,0.5077586884374423,0.1615048709024558,0.12950487230559238,0.05388352453852761,0.06668612134046548,0.06788854920036815,0.22785847007319118,1.0,0.5563661644736937,0.5983965299074944,0.1777012794472174,0.4360228293136505,0.924392036783278,0.7247031575181274,0.428445220648584,0.6493453416530868,0.3986692413352945,0.5077586884374423,0.1306607510884906,0.3349156776787727,0.9206785895000231,0.12950487230559238,0.3540750890581198,0.4151122794783198,-4.558068752288818,5.520310401916504
