point_id,source,event_type,kind,state,analysis_family,embedding_x,embedding_y,admissibility_score,provenance_score,gsr_sensitivity_score,hrf_completeness_score,leakage_risk_score,conflict_density,review_activity,memory_reuse_score,ood_novelty_score,robustness_score,memory_reuse_count
audit:4194,job_audit,status,plan,failed,Task GLM & activation,23.41475486755371,-8.520888328552246,0.3640427239791512,0.4627670248696953,0.16,0.4362630200360269,0.21218420012794215,0.6473122507906727,0.45999999999999996,0.16666666666666666,0.1259636560436627,0.08329806447654514,1.0
audit:4195,job_audit,state_changed:JobStatusV1.failed,plan,failed,Task GLM & activation,1.1491144895553589,-10.082751274108888,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.2227260085748174,0.7873122507906727,0.45999999999999996,0.16666666666666666,0.12349351922000217,0.08774431075913412,1.0
audit:4196,job_audit,claimed,plan,failed,Scientific review,6.180697441101074,-7.038763999938965,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21161525022338504,0.6484892602738626,0.36,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:4197,job_audit,status,plan,failed,Scientific review,7.112771034240723,5.2260613441467285,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21161525022338504,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:4198,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.12012481689453,8.774883270263672,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.20749561683550466,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12214542653237043,0.08774431075913412,1.0
audit:4199,job_audit,step,plan,failed,Scientific review,2.634658098220825,6.689586639404297,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.21161525022338504,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12508802180942785,0.08244763926043076,1.0
audit:4200,job_audit,step_update,plan,failed,Scientific review,-9.881131172180176,3.70849084854126,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.21044075424265063,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12424909610890325,0.08395770552137503,1.0
audit:4201,job_audit,status,plan,failed,Scientific review,7.119753837585449,5.246151447296143,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.2109538083886294,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12461556335603095,0.08329806447654514,1.0
audit:4202,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.323919296264648,3.000274658203125,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.22149561683550467,0.7884892602738626,0.45999999999999996,0.16666666666666666,0.12214542653237043,0.08774431075913412,1.0
audit:4203,job_audit,claimed,plan,failed,Scientific review,6.1907734870910645,-7.028357028961182,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.20913252987330783,0.6484892602738626,0.36,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:4204,job_audit,status,plan,failed,Scientific review,7.1172404289245605,5.207609176635742,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.20913252987330783,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:4205,job_audit,state_changed:JobStatusV1.running,plan,failed,Scientific review,16.122743606567383,8.778582572937012,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.20501289648542745,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.11966270618229322,0.08774431075913412,1.0
audit:4206,job_audit,step,plan,failed,Scientific review,2.6365199089050293,6.69043493270874,0.3632867904537162,0.4580424403357265,0.0,0.1261996549786734,0.20913252987330783,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12260530145935063,0.08244763926043076,1.0
audit:4207,job_audit,step_update,plan,failed,Scientific review,-9.870917320251465,3.717308521270752,0.3646290715745556,0.4664316973409724,0.0,0.14406877239984717,0.20795803389257342,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12176637575882604,0.08395770552137503,1.0
audit:4208,job_audit,status,plan,failed,Scientific review,7.1058878898620605,5.260107517242432,0.3640427239791512,0.4627670248696953,0.0,0.13626302003602692,0.2084710880385522,0.6484892602738626,0.45999999999999996,0.16666666666666666,0.12213284300595374,0.08329806447654514,1.0
audit:4209,job_audit,state_changed:JobStatusV1.failed,plan,failed,Scientific review,13.310443878173828,3.013932943344116,0.3679949428970081,0.4874683931063007,0.0,0.18887693437999636,0.21901289648542743,0.7884892602738626,0.45999999999999996,0.16666666666666666,0.11966270618229322,0.08774431075913412,1.0
audit:4210,job_audit,claimed,plan,failed,Task GLM & activation,9.952177047729492,-8.648560523986816,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2037368342235064,0.6494509470448787,0.36,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:4211,job_audit,status,plan,failed,Task GLM & activation,23.420185089111328,-8.51387882232666,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2037368342235064,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:4212,job_audit,state_changed:JobStatusV1.running,plan,failed,Task GLM & activation,-1.7180126905441284,-15.908089637756348,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.199617200835626,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.11417084185539017,0.08774431075913412,1.0
audit:4213,job_audit,step,plan,failed,Task GLM & activation,6.1121344566345215,-3.420639514923096,0.3632867904537162,0.4580424403357265,0.16,0.42619965497867335,0.2037368342235064,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.11711343713244758,0.08244763926043076,1.0
audit:4214,job_audit,step_update,plan,failed,Task GLM & activation,-5.98924446105957,16.7540340423584,0.3646290715745556,0.4664316973409724,0.16,0.4440687723998471,0.20256233824277198,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.116274511431923,0.08395770552137503,1.0
audit:4215,job_audit,status,plan,failed,Task GLM & activation,23.416881561279297,-8.517894744873047,0.3640427239791512,0.4627670248696953,0.16,0.4362630200360269,0.20307539238875078,0.6494509470448787,0.45999999999999996,0.16666666666666666,0.1166409786790507,0.08329806447654514,1.0
audit:4216,job_audit,state_changed:JobStatusV1.failed,plan,failed,Task GLM & activation,1.1494978666305542,-10.082018852233888,0.3679949428970081,0.4874683931063007,0.16,0.48887693437999635,0.21361720083562602,0.7894509470448787,0.45999999999999996,0.16666666666666666,0.11417084185539017,0.08774431075913412,1.0
audit:4217,job_audit,step_update,plan,succeeded,Scientific review,15.002307891845703,-7.977641105651855,0.9258290715745556,0.5364316973409724,0.0,0.15316877239984716,0.1422084202259808,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12250672378971122,0.29655770552137506,1.0
audit:4218,job_audit,status,plan,succeeded,Scientific review,-10.913257598876951,-12.367241859436035,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.14338291620671523,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.12334564949023581,0.29504763926043076,1.0
audit:4219,job_audit,state_changed:JobStatusV1.succeeded,plan,succeeded,Scientific review,-8.505925178527832,-0.8139089941978455,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.13926328281883485,0.011589643299084754,0.45999999999999996,0.16666666666666666,0.1204030542131784,0.30034431075913415,1.0
audit:4220,job_audit,recovered,plan,failed,QC / preprocessing,10.59842586517334,-14.732766151428224,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.21827803984489585,0.8062506479602097,0.36,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4221,job_audit,recovered,plan,failed,QC / preprocessing,10.599284172058104,-14.732455253601074,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.2182324747772455,0.8057949972837062,0.36,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4222,job_audit,recovered,plan,failed,QC / preprocessing,10.486730575561523,-20.36469268798828,0.42524272397915125,0.5327670248696953,0.18,0.4138141461567001,0.2132245481465463,0.8049354295052247,0.36,0.16666666666666666,0.5340416861908116,0.17589806447654516,1.0
audit:4223,job_audit,claimed,plan,failed,QC / preprocessing,5.374013900756836,-5.800973415374756,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.36,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4224,job_audit,status,plan,failed,QC / preprocessing,-3.6004488468170166,9.037687301635742,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4225,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,-9.010505676269531,6.957702159881592,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.20081984829177113,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4226,job_audit,step,plan,failed,QC / preprocessing,20.99769592285156,9.731274604797363,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4227,job_audit,claimed,plan,failed,QC / preprocessing,5.372654914855957,-5.800051689147949,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.36,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4228,job_audit,status,plan,failed,QC / preprocessing,-3.6011276245117188,9.038378715515137,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4229,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,-9.011919021606444,6.960082054138184,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.20077428322412078,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4230,job_audit,step,plan,failed,QC / preprocessing,20.9984130859375,9.732022285461426,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4231,job_audit,claimed,plan,failed,QC / preprocessing,-16.850683212280273,-1.917873740196228,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.36,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4232,job_audit,status,plan,failed,QC / preprocessing,21.877761840820312,-10.451136589050291,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4233,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,3.170332670211792,-20.16055679321289,0.4291949428970081,0.5574683931063007,0.18,0.4664280605006695,0.1957663565934215,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.531571549367151,0.18034431075913412,1.0
audit:4234,job_audit,step,plan,failed,QC / preprocessing,18.136079788208008,-15.395880699157717,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4235,job_audit,step,plan,failed,QC / preprocessing,18.133888244628903,-15.398381233215332,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4236,job_audit,step,plan,failed,QC / preprocessing,18.13487434387207,-15.397276878356934,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4237,job_audit,step,plan,failed,QC / preprocessing,18.13446807861328,-15.398114204406738,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4238,job_audit,step_update,plan,failed,QC / preprocessing,-4.095273971557617,19.18931198120117,0.42582907157455563,0.5364316973409724,0.18,0.4216198985205203,0.19871149400056748,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5336752189436839,0.17655770552137504,1.0
audit:4239,job_audit,status,plan,failed,QC / preprocessing,21.874794006347656,-10.447724342346191,0.4244867904537163,0.5280424403357266,0.18,0.4037507810993465,0.19988598998130191,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5345141446442084,0.17504763926043077,1.0
audit:4240,job_audit,state_changed:JobStatusV1.succeeded,plan,failed,QC / preprocessing,14.971039772033691,6.424802303314209,0.4291949428970081,0.5574683931063007,0.18,0.4664280605006695,0.1957663565934215,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.531571549367151,0.18034431075913412,1.0
audit:4241,job_audit,recovered,plan,failed,QC / preprocessing,10.603338241577148,-14.737319946289062,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.21827803984489585,0.8062506479602097,0.36,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4242,job_audit,recovered,plan,failed,QC / preprocessing,10.600253105163574,-14.732592582702637,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.2182324747772455,0.8057949972837062,0.36,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4243,job_audit,claimed,plan,failed,QC / preprocessing,5.370772838592529,-5.798886299133301,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.36,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4244,job_audit,status,plan,failed,QC / preprocessing,-3.605946063995361,9.042914390563965,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4245,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,-9.005219459533691,6.959771633148193,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.20081984829177113,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4246,job_audit,step,plan,failed,QC / preprocessing,20.997005462646484,9.730504989624023,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4247,job_audit,step_update,plan,failed,QC / preprocessing,-11.692941665649414,2.8402371406555176,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.20376498569891704,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4248,job_audit,status,plan,failed,QC / preprocessing,-3.600111484527588,9.038114547729492,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.20427803984489584,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4249,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,5.196908473968506,11.506256103515623,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.21481984829177114,0.8062506479602097,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4250,job_audit,claimed,plan,failed,QC / preprocessing,5.37272310256958,-5.8002610206604,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.36,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4251,job_audit,status,plan,failed,QC / preprocessing,-3.620858669281006,9.057923316955566,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4252,job_audit,state_changed:JobStatusV1.running,plan,failed,QC / preprocessing,-9.01149082183838,6.955376625061035,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.20077428322412078,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4253,job_audit,step,plan,failed,QC / preprocessing,20.997085571289062,9.73052978515625,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4254,job_audit,step,plan,failed,QC / preprocessing,20.997900009155277,9.731313705444336,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4255,job_audit,step,plan,failed,QC / preprocessing,20.992286682128903,9.725651741027832,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4256,job_audit,step,plan,failed,QC / preprocessing,20.997678756713867,9.731064796447754,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4257,job_audit,step_update,plan,failed,QC / preprocessing,-11.705238342285156,2.8286311626434326,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.2037194206312667,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4258,job_audit,status,plan,failed,QC / preprocessing,-3.6093132495880127,9.0463228225708,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4259,job_audit,state_changed:JobStatusV1.succeeded,plan,failed,QC / preprocessing,-5.253368377685547,-9.040240287780762,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.20077428322412078,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4260,job_audit,step,plan,failed,QC / preprocessing,20.99799156188965,9.731398582458496,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4261,job_audit,step,plan,failed,QC / preprocessing,20.998371124267575,9.73179054260254,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4262,job_audit,step,plan,failed,QC / preprocessing,20.99854850769043,9.731966018676758,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4263,job_audit,step_update,plan,failed,QC / preprocessing,-11.705406188964844,2.828202247619629,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.20376498569891704,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4264,job_audit,status,plan,failed,QC / preprocessing,-3.607321739196777,9.045049667358398,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.20427803984489584,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4265,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,5.204236507415772,11.518654823303224,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.21481984829177114,0.8062506479602097,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4266,job_audit,step_update,plan,failed,QC / preprocessing,-11.689483642578123,2.843356132507324,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.2037194206312667,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4267,job_audit,status,plan,failed,QC / preprocessing,-3.581958532333374,9.019697189331056,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.2042324747772455,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4268,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,5.196693420410156,11.508061408996582,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.2147742832241208,0.8057949972837062,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4269,job_audit,step_update,plan,failed,QC / preprocessing,-4.095563888549805,19.189510345458984,0.42582907157455563,0.5364316973409724,0.18,0.4216198985205203,0.19871149400056748,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5336752189436839,0.17655770552137504,1.0
audit:4270,job_audit,status,plan,failed,QC / preprocessing,21.884145736694336,-10.456381797790527,0.42524272397915125,0.5327670248696953,0.18,0.4138141461567001,0.19922454814654628,0.6649354295052247,0.45999999999999996,0.16666666666666666,0.5340416861908116,0.17589806447654516,1.0
audit:4271,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,12.769083023071287,-5.438271045684815,0.4291949428970081,0.5574683931063007,0.18,0.4664280605006695,0.20976635659342152,0.8049354295052247,0.45999999999999996,0.16666666666666666,0.531571549367151,0.18034431075913412,1.0
audit:4272,job_audit,step,plan,failed,QC / preprocessing,20.999345779418945,9.73276424407959,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4273,job_audit,step,plan,failed,QC / preprocessing,20.99944496154785,9.732861518859863,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4274,job_audit,step,plan,failed,QC / preprocessing,20.999984741210938,9.733348846435549,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20493948167965148,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4275,job_audit,step_update,plan,failed,QC / preprocessing,-11.714425086975098,2.8190581798553467,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.20376498569891704,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4276,job_audit,status,plan,failed,QC / preprocessing,-3.6052379608154297,9.043347358703612,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.20427803984489584,0.6662506479602097,0.45999999999999996,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4277,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,5.194884777069092,11.50127410888672,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.21481984829177114,0.8062506479602097,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4278,job_audit,step,plan,failed,QC / preprocessing,20.99984169006348,9.733208656311035,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4279,job_audit,step,plan,failed,QC / preprocessing,20.999879837036133,9.73326587677002,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4280,job_audit,step,plan,failed,QC / preprocessing,21.013580322265625,9.746292114257812,0.4244867904537163,0.5280424403357266,0.28,0.20627927179442432,0.20489391661200113,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11943611449705957,0.09504763926043078,1.0
audit:4281,job_audit,step_update,plan,failed,QC / preprocessing,-11.736029624938965,2.798161745071411,0.42582907157455563,0.5364316973409724,0.28,0.22414838921559807,0.2037194206312667,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.11859718879653498,0.09655770552137503,1.0
audit:4282,job_audit,status,plan,failed,QC / preprocessing,-3.605583429336548,9.04328155517578,0.42524272397915125,0.5327670248696953,0.28,0.21634263685177782,0.2042324747772455,0.6657949972837062,0.45999999999999996,0.16666666666666666,0.1189636560436627,0.09589806447654516,1.0
audit:4283,job_audit,state_changed:JobStatusV1.failed,plan,failed,QC / preprocessing,5.195032596588135,11.50189208984375,0.4291949428970081,0.5574683931063007,0.28,0.26895655119574724,0.2147742832241208,0.8057949972837062,0.45999999999999996,0.16666666666666666,0.11649351922000216,0.10034431075913412,1.0
audit:4284,job_audit,enqueued,plan,succeeded,Scientific review,12.618849754333496,5.157028675079346,0.9234213619895757,0.5213835124348477,0.0,0.12111613854980142,0.13614707883111185,0.007312250790672636,0.36,0.16666666666666666,0.1162711942494385,0.2938490322382726,1.0
audit:4285,job_audit,enqueued,plan,succeeded,Task GLM & activation,-3.597290277481079,-11.898380279541016,0.9234213619895757,0.5213835124348477,0.16,0.4211161385498014,0.1307729154525278,0.008489260273862561,0.36,0.16666666666666666,0.11077932992253546,0.2938490322382726,1.0
audit:4286,job_audit,enqueued,plan,succeeded,QC / preprocessing,9.306228637695312,-3.0701584815979004,0.9234213619895757,0.5213835124348477,0.28,0.1615264983019764,0.14120545498384549,0.019587881940919174,0.36,0.16666666666666666,0.12010200728714746,0.2938490322382726,1.0
audit:4287,job_audit,enqueued,plan,failed,Scientific review,6.880805492401123,6.768316745758057,0.3622213619895756,0.45138351243484764,0.0,0.14258539561337735,0.21094762761927682,0.668229306823743,0.36,0.16666666666666666,0.12218003743429638,0.08124903223827257,1.0
audit:4288,job_audit,enqueued,plan,succeeded,Scientific review,12.662116050720217,5.158409118652344,0.9234213619895757,0.5213835124348477,0.0,0.12111613854980142,0.1444210133623627,0.01264811579432925,0.36,0.16666666666666666,0.1240115422803237,0.2938490322382726,1.0
audit:4289,job_audit,enqueued,plan,succeeded,Task GLM & activation,-3.5797648429870605,-11.898022651672363,0.9234213619895757,0.5213835124348477,0.16,0.4211161385498014,0.14051147836918648,0.01264811579432925,0.36,0.16666666666666666,0.12010200728714746,0.2938490322382726,1.0
audit:4290,job_audit,enqueued,plan,succeeded,Scientific review,12.623248100280762,5.157374858856201,0.9234213619895757,0.5213835124348477,0.0,0.12111613854980142,0.1391131126690417,0.012145385669198882,0.36,0.16666666666666666,0.11875391459951572,0.2938490322382726,1.0
audit:4291,job_audit,claimed,plan,succeeded,Scientific review,6.759545803070068,-14.177699089050291,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13521482892498882,0.007312250790672636,0.36,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:4292,job_audit,status,plan,succeeded,Scientific review,-10.960854530334473,-12.452902793884276,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13521482892498882,0.007312250790672636,0.45999999999999996,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:4293,job_audit,state_changed:JobStatusV1.running,plan,succeeded,Scientific review,19.68633079528809,-2.859060049057007,0.9291949428970081,0.5574683931063007,0.0,0.19797693437999636,0.13109519553710844,0.007312250790672636,0.45999999999999996,0.16666666666666666,0.11266270618229321,0.30034431075913415,1.0
audit:4294,job_audit,step,plan,succeeded,Scientific review,-2.9197838306427,-5.597512722015381,0.9244867904537162,0.5280424403357266,0.0,0.13529965497867338,0.13521482892498882,0.007312250790672636,0.45999999999999996,0.16666666666666666,0.11560530145935062,0.29504763926043076,1.0
audit:4295,job_audit,claimed,plan,succeeded,Task GLM & activation,8.805615425109863,-6.422348499298096,0.9244867904537162,0.5280424403357266,0.16,0.4352996549786734,0.12984066554640478,0.008489260273862561,0.36,0.16666666666666666,0.11011343713244758,0.29504763926043076,1.0
