artifact_count,attempt,audit_id,claimed_at,cpus,created_at,duration_s,error_present,event_created_at,event_offset_s,event_type,exit_code,finished_at,gpu_req,job_id,job_name_present,kind,max_attempts,memory_gb,payload_key_count,payload_text_len,plan_event_count,point_id,priority,project_present,prompt_len,queued_at,run_dir_present,run_id_present,session_present,source,started_at,state,step_count,term_activation,term_clinical,term_connectivity,term_decoding,term_diffusion,term_eeg,term_evidence,term_glm,term_graph,term_meg,term_memory,term_meta_analysis,term_neurosynth,term_nimare,term_ood,term_openneuro,term_prediction,term_preprocess,term_qc,term_review,term_tractography,tool_id,updated_at,user_present,walltime_minutes,conversation_event_count,has_observation,has_research_events,has_review_verdict,has_tool_trace,has_trace,has_trajectory,tool_trace_event_count,trace_event_count,analysis_family,point_label,embedding_x,embedding_y
0,0,4190.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,status,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,2,39,0,audit:4190,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.41071319580078,-8.534948348999023
0,0,4191.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,state_changed:JobStatusV1.running,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,17,1216,0,audit:4191,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.running / failed,-1.7073742151260376,-15.9183931350708
0,0,4192.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,step,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,2,334,0,audit:4192,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / failed,6.125721454620361,-3.4344100952148438
0,0,4193.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,step_update,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,4,260,0,audit:4193,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / failed,-6.0097761154174805,16.732995986938477
0,0,4194.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,status,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,3,91,0,audit:4194,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.41475486755371,-8.520888328552246
0,0,4195.0,1772166990.0,1,1772166987,3,0,1772166990.0,3,state_changed:JobStatusV1.failed,-1,1772166990,0,job_a050348b854d,0,plan,3,4.0,17,1749,0,audit:4195,5.0,1,43,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.failed / failed,1.1491144895553589,-10.082751274108887
0,0,4196.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,claimed,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,2,45,0,audit:4196,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / claimed / failed,6.180697441101074,-7.038763999938965
0,0,4197.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,status,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,2,39,0,audit:4197,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,7.112771034240723,5.2260613441467285
0,0,4198.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,state_changed:JobStatusV1.running,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,17,1217,0,audit:4198,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.running / failed,16.12012481689453,8.774883270263672
0,0,4199.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,step,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,2,331,0,audit:4199,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step / failed,2.634658098220825,6.689586639404297
0,0,4200.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,step_update,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,4,260,0,audit:4200,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step_update / failed,-9.881131172180176,3.7084908485412598
0,0,4201.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,status,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,3,91,0,audit:4201,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,7.119753837585449,5.246151447296143
0,0,4202.0,1772166991.0,1,1772166987,4,0,1772166991.0,4,state_changed:JobStatusV1.failed,-1,1772166991,0,job_e4ba405fd4de,0,plan,3,4.0,17,1747,0,audit:4202,5.0,1,40,1772166987.0,1,1,1,job_audit,1772166987,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.failed / failed,13.323919296264648,3.000274658203125
0,0,4203.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,claimed,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,2,45,0,audit:4203,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / claimed / failed,6.1907734870910645,-7.028357028961182
0,0,4204.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,status,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,2,39,0,audit:4204,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,7.1172404289245605,5.207609176635742
0,0,4205.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,state_changed:JobStatusV1.running,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,17,1265,0,audit:4205,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.running / failed,16.122743606567383,8.778582572937012
0,0,4206.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,step,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,2,326,0,audit:4206,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step / failed,2.6365199089050293,6.69043493270874
0,0,4207.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,step_update,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,4,260,0,audit:4207,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step_update / failed,-9.870917320251465,3.717308521270752
0,0,4208.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,status,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,3,91,0,audit:4208,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / failed,7.1058878898620605,5.260107517242432
0,0,4209.0,1772166992.0,1,1772166988,4,0,1772166992.0,4,state_changed:JobStatusV1.failed,-1,1772166992,0,job_ef7f49c66851,0,plan,3,4.0,17,1790,0,audit:4209,5.0,1,35,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.failed / failed,13.310443878173828,3.013932943344116
0,0,4210.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,claimed,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,2,45,0,audit:4210,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / claimed / failed,9.952177047729492,-8.648560523986816
0,0,4211.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,status,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,2,39,0,audit:4211,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.420185089111328,-8.51387882232666
0,0,4212.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,state_changed:JobStatusV1.running,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,17,1301,0,audit:4212,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.running / failed,-1.7180126905441284,-15.908089637756348
0,0,4213.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,step,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,2,317,0,audit:4213,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step / failed,6.1121344566345215,-3.4206395149230957
0,0,4214.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,step_update,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,4,260,0,audit:4214,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / step_update / failed,-5.98924446105957,16.7540340423584
0,0,4215.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,status,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,3,91,0,audit:4215,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / status / failed,23.416881561279297,-8.517894744873047
0,0,4216.0,1772166993.0,1,1772166988,5,0,1772166993.0,5,state_changed:JobStatusV1.failed,-1,1772166993,0,job_ab42a8033d6d,0,plan,3,4.0,17,1817,0,audit:4216,5.0,1,26,1772166988.0,1,1,1,job_audit,1772166988,failed,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Task GLM & activation,job_audit / state_changed:JobStatusV1.failed / failed,1.1494978666305542,-10.082018852233887
1,0,4217.0,1772166989.0,1,1772166987,8,0,1772166995.0,8,step_update,-1,1772166995,0,job_158a95b9e32a,0,plan,3,4.0,4,89,0,audit:4217,5.0,1,53,1772166987.0,1,1,1,job_audit,1772166987,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / step_update / succeeded,15.002307891845703,-7.9776411056518555
1,0,4218.0,1772166989.0,1,1772166987,8,0,1772166995.0,8,status,-1,1772166995,0,job_158a95b9e32a,0,plan,3,4.0,2,41,0,audit:4218,5.0,1,53,1772166987.0,1,1,1,job_audit,1772166987,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / status / succeeded,-10.913257598876953,-12.367241859436035
1,0,4219.0,1772166989.0,1,1772166987,8,0,1772166995.0,8,state_changed:JobStatusV1.succeeded,-1,1772166995,0,job_158a95b9e32a,0,plan,3,4.0,17,2038,0,audit:4219,5.0,1,53,1772166987.0,1,1,1,job_audit,1772166987,succeeded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1772249322,0,60,,,,,,,,,,Scientific review,job_audit / state_changed:JobStatusV1.succeeded / succeeded,-8.505925178527832,-0.8139089941978455
8,0,4220.0,1772167084.0,1,1772166974,144,0,1772167054.0,80,recovered,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,3,79,0,audit:4220,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.59842586517334,-14.732766151428223
8,0,4221.0,1772167085.0,1,1772166986,132,0,1772167054.0,68,recovered,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,3,79,0,audit:4221,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.599284172058105,-14.732455253601074
4,0,4222.0,1772167056.0,1,1772166986,112,0,1772167054.0,68,recovered,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,3,79,0,audit:4222,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.486730575561523,-20.36469268798828
8,0,4223.0,1772167084.0,1,1772166974,144,0,1772167054.0,80,claimed,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,45,0,audit:4223,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,5.374013900756836,-5.800973415374756
8,0,4224.0,1772167084.0,1,1772166974,144,0,1772167054.0,80,status,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,39,0,audit:4224,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,-3.6004488468170166,9.037687301635742
8,0,4225.0,1772167084.0,1,1772166974,144,0,1772167054.0,80,state_changed:JobStatusV1.running,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,17,1555,0,audit:4225,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.running / failed,-9.010505676269531,6.957702159881592
8,0,4226.0,1772167084.0,1,1772166974,144,0,1772167054.0,80,step,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,334,0,audit:4226,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,20.997695922851562,9.731274604797363
8,0,4227.0,1772167085.0,1,1772166986,132,0,1772167055.0,69,claimed,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,2,45,0,audit:4227,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,5.372654914855957,-5.800051689147949
8,0,4228.0,1772167085.0,1,1772166986,132,0,1772167055.0,69,status,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,2,39,0,audit:4228,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,-3.6011276245117188,9.038378715515137
8,0,4229.0,1772167085.0,1,1772166986,132,0,1772167055.0,69,state_changed:JobStatusV1.running,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,17,1555,0,audit:4229,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.running / failed,-9.011919021606445,6.960082054138184
8,0,4230.0,1772167085.0,1,1772166986,132,0,1772167055.0,69,step,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,2,334,0,audit:4230,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,20.9984130859375,9.732022285461426
4,0,4231.0,1772167056.0,1,1772166986,112,0,1772167056.0,70,claimed,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,45,0,audit:4231,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,-16.850683212280273,-1.917873740196228
4,0,4232.0,1772167056.0,1,1772166986,112,0,1772167056.0,70,status,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,39,0,audit:4232,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,21.877761840820312,-10.451136589050293
4,0,4233.0,1772167056.0,1,1772166986,112,0,1772167056.0,70,state_changed:JobStatusV1.running,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,17,1534,0,audit:4233,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.running / failed,3.170332670211792,-20.16055679321289
4,0,4234.0,1772167056.0,1,1772166986,112,0,1772167056.0,70,step,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,324,0,audit:4234,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,18.136079788208008,-15.395880699157715
4,0,4235.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,step,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,307,0,audit:4235,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,18.133888244628906,-15.398381233215332
4,0,4236.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,step,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,311,0,audit:4236,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,18.13487434387207,-15.397276878356934
4,0,4237.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,step,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,287,0,audit:4237,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,18.13446807861328,-15.398114204406738
4,0,4238.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,step_update,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,4,89,0,audit:4238,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step_update / failed,-4.095273971557617,19.189311981201172
4,0,4239.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,status,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,2,41,0,audit:4239,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,21.874794006347656,-10.447724342346191
4,0,4240.0,1772167056.0,1,1772166986,112,0,1772167065.0,79,state_changed:JobStatusV1.succeeded,-1,1772167098,0,job_f70fcfd7bebd,0,plan,3,4.0,17,152715,0,audit:4240,5.0,1,33,1772166986.0,1,1,1,job_audit,1772166986,failed,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.succeeded / failed,14.971039772033691,6.424802303314209
8,0,4241.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,recovered,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,3,79,0,audit:4241,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.603338241577148,-14.737319946289062
8,0,4242.0,1772167085.0,1,1772166986,132,0,1772167084.0,98,recovered,-1,1772167118,0,job_15eb58568888,0,plan,3,4.0,3,79,0,audit:4242,5.0,1,43,1772166986.0,1,1,1,job_audit,1772166986,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / recovered / failed,10.600253105163574,-14.732592582702637
8,0,4243.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,claimed,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,45,0,audit:4243,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / claimed / failed,5.370772838592529,-5.798886299133301
8,0,4244.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,status,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,39,0,audit:4244,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,-3.6059460639953613,9.042914390563965
8,0,4245.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,state_changed:JobStatusV1.running,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,17,1905,0,audit:4245,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.running / failed,-9.005219459533691,6.959771633148193
8,0,4246.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,step,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,2,334,0,audit:4246,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step / failed,20.997005462646484,9.730504989624023
8,0,4247.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,step_update,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,4,131,0,audit:4247,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / step_update / failed,-11.692941665649414,2.8402371406555176
8,0,4248.0,1772167084.0,1,1772166974,144,0,1772167084.0,110,status,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,3,91,0,audit:4248,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / status / failed,-3.600111484527588,9.038114547729492
8,0,4249.0,1772167084.0,1,1772166974,144,0,1772167085.0,111,state_changed:JobStatusV1.failed,-1,1772167118,0,job_d53c2776fdd6,0,plan,3,4.0,17,2310,0,audit:4249,5.0,1,43,1772166974.0,1,1,1,job_audit,1772166974,failed,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,1772249322,0,60,,,,,,,,,,QC / preprocessing,job_audit / state_changed:JobStatusV1.failed / failed,5.196908473968506,11.506256103515625
